node_count, relationship_count, result_count, gpu_conversion_time, gpu_runtime, cypher_runtime, query
4, 8, 1, 6, 113, 320, "MATCH (A:E)-[:INTERACTS_WITH]->(B:B), (B:B)-[:INTERACTS_WITH]->(C:T), (C:T)-[:INTERACTS_WITH]->(D:B), (A:E)-[:INTERACTS_WITH]->(A:E), (B:B)-[:INTERACTS_WITH]->(D:B), (B:B)-[:INTERACTS_WITH]->(B:B), (C:T)-[:INTERACTS_WITH]->(C:T), (D:B)-[:INTERACTS_WITH]->(D:B) RETURN A, B, C, D;"
4, 8, 600, 4, 36, 611, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:T), (C:T)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(C:T), (A:T)-[:INTERACTS_WITH]->(A:T), (B:T)-[:INTERACTS_WITH]->(D:T), (C:T)-[:INTERACTS_WITH]->(C:T) RETURN A, B, C, D;"
4, 8, 3, 6, 19, 400, "MATCH (A:T)-[:INTERACTS_WITH]->(B:P), (B:P)-[:INTERACTS_WITH]->(C:U), (C:U)-[:INTERACTS_WITH]->(D:C), (A:T)-[:INTERACTS_WITH]->(D:C), (A:T)-[:INTERACTS_WITH]->(A:T), (B:P)-[:INTERACTS_WITH]->(D:C), (B:P)-[:INTERACTS_WITH]->(B:P), (D:C)-[:INTERACTS_WITH]->(D:C) RETURN A, B, C, D;"
4, 8, 3, 4, 28, 218, "MATCH (A:D)-[:INTERACTS_WITH]->(B:D), (B:D)-[:INTERACTS_WITH]->(C:D), (C:D)-[:INTERACTS_WITH]->(D:U), (A:D)-[:INTERACTS_WITH]->(C:D), (A:D)-[:INTERACTS_WITH]->(A:D), (B:D)-[:INTERACTS_WITH]->(B:D), (C:D)-[:INTERACTS_WITH]->(C:D), (D:U)-[:INTERACTS_WITH]->(D:U) RETURN A, B, C, D;"
4, 8, 3, 4, 82, 469, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:B), (C:B)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(C:B), (B:T)-[:INTERACTS_WITH]->(D:T), (C:B)-[:INTERACTS_WITH]->(C:B), (D:T)-[:INTERACTS_WITH]->(D:T) RETURN A, B, C, D;"
4, 8, 2, 4, 16, 517, "MATCH (A:T)-[:INTERACTS_WITH]->(B:B), (B:B)-[:INTERACTS_WITH]->(C:B), (C:B)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(C:B), (B:B)-[:INTERACTS_WITH]->(D:T), (B:B)-[:INTERACTS_WITH]->(B:B), (D:T)-[:INTERACTS_WITH]->(D:T) RETURN A, B, C, D;"
4, 8, 5, 3, 17, 405, "MATCH (A:T)-[:INTERACTS_WITH]->(B:B), (B:B)-[:INTERACTS_WITH]->(C:T), (C:T)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(C:T), (B:B)-[:INTERACTS_WITH]->(D:T), (B:B)-[:INTERACTS_WITH]->(B:B), (D:T)-[:INTERACTS_WITH]->(D:T) RETURN A, B, C, D;"
4, 8, 4, 3, 17, 337, "MATCH (A:T)-[:INTERACTS_WITH]->(B:B), (B:B)-[:INTERACTS_WITH]->(C:T), (C:T)-[:INTERACTS_WITH]->(D:B), (A:T)-[:INTERACTS_WITH]->(C:T), (B:B)-[:INTERACTS_WITH]->(D:B), (B:B)-[:INTERACTS_WITH]->(B:B), (C:T)-[:INTERACTS_WITH]->(C:T), (D:B)-[:INTERACTS_WITH]->(D:B) RETURN A, B, C, D;"
4, 8, 5, 3, 16, 377, "MATCH (A:T)-[:INTERACTS_WITH]->(B:B), (B:B)-[:INTERACTS_WITH]->(C:T), (C:T)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(C:T), (A:T)-[:INTERACTS_WITH]->(D:T), (B:B)-[:INTERACTS_WITH]->(D:T), (B:B)-[:INTERACTS_WITH]->(B:B), (C:T)-[:INTERACTS_WITH]->(C:T) RETURN A, B, C, D;"
4, 8, 1, 3, 22, 379, "MATCH (A:T)-[:INTERACTS_WITH]->(B:B), (B:B)-[:INTERACTS_WITH]->(C:B), (C:B)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(D:T), (A:T)-[:INTERACTS_WITH]->(C:B), (B:B)-[:INTERACTS_WITH]->(D:T), (C:B)-[:INTERACTS_WITH]->(C:B), (D:T)-[:INTERACTS_WITH]->(D:T) RETURN A, B, C, D;"
