node_count, relationship_count, result_count, gpu_conversion_time, gpu_runtime, cypher_runtime, query
3, 2, 72, 2, 51, 20, "MATCH (A)-[:IS_A]->(B), (B)-[:COMES_FROM]->(C) RETURN A, B, C;"
3, 2, 394, 4, 29, 27, "MATCH (A)-[:IS_A]->(B), (B)-[:ENEMY_OF]->(C) RETURN A, B, C;"
3, 2, 178, 3, 6, 13, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:IS_A]->(C) RETURN A, B, C;"
3, 2, 295, 2, 5, 14, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:LOVES]->(C) RETURN A, B, C;"
3, 2, 201, 2, 6, 13, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:COMES_FROM]->(C) RETURN A, B, C;"
3, 2, 295, 2, 6, 11, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:OWNS]->(C) RETURN A, B, C;"
3, 2, 21584, 2, 26, 200, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:ENEMY_OF]->(C) RETURN A, B, C;"
3, 2, 1902, 2, 18, 22, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:ALLY_OF]->(C) RETURN A, B, C;"
3, 2, 929, 1, 33, 14, "MATCH (A)-[:APPEARED_IN]->(B), (B)-[:NEXT]->(C) RETURN A, B, C;"
3, 2, 926, 2, 11, 12, "MATCH (A)-[:APPEARED_IN]->(B), (B)-[:PREVIOUS]->(C) RETURN A, B, C;"
3, 2, 171, 2, 5, 9, "MATCH (A)-[:IS_A]->(B), (B)-[:APPEARED_IN]->(C) RETURN A, B, C;"
3, 2, 4, 2, 9, 7, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:COMPANION_OF]->(C) RETURN A, B, C;"
3, 2, 482, 2, 9, 16, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:APPEARED_IN]->(C) RETURN A, B, C;"
3, 2, 22, 2, 14, 9, "MATCH (A)-[:ALLY_OF]->(B), (B)-[:IS_A]->(C) RETURN A, B, C;"
3, 2, 44, 2, 53, 17, "MATCH (A)-[:ALLY_OF]->(B), (B)-[:LOVES]->(C) RETURN A, B, C;"
3, 2, 23, 3, 31, 13, "MATCH (A)-[:ALLY_OF]->(B), (B)-[:COMES_FROM]->(C) RETURN A, B, C;"
3, 2, 44, 2, 9, 9, "MATCH (A)-[:ALLY_OF]->(B), (B)-[:OWNS]->(C) RETURN A, B, C;"
3, 2, 3215, 2, 9, 18, "MATCH (A)-[:ALLY_OF]->(B), (B)-[:ENEMY_OF]->(C) RETURN A, B, C;"
3, 2, 299, 2, 20, 17, "MATCH (A)-[:ALLY_OF]->(B), (B)-[:ALLY_OF]->(C) RETURN A, B, C;"
3, 2, 24, 2, 17, 11, "MATCH (A)-[:PLAYED]->(B), (B)-[:IS_A]->(C) RETURN A, B, C;"
3, 2, 28, 1, 15, 12, "MATCH (A)-[:PLAYED]->(B), (B)-[:LOVES]->(C) RETURN A, B, C;"
3, 2, 4, 3, 27, 13, "MATCH (A)-[:PLAYED]->(B), (B)-[:COMPANION_OF]->(C) RETURN A, B, C;"
3, 2, 1762, 5, 44, 25, "MATCH (A)-[:PLAYED]->(B), (B)-[:ENEMY_OF]->(C) RETURN A, B, C;"
3, 2, 157, 1, 19, 9, "MATCH (A)-[:PLAYED]->(B), (B)-[:ALLY_OF]->(C) RETURN A, B, C;"
3, 2, 277, 1, 23, 10, "MATCH (A)-[:PLAYED]->(B), (B)-[:APPEARED_IN]->(C) RETURN A, B, C;"
3, 2, 23, 3, 17, 13, "MATCH (A)-[:PLAYED]->(B), (B)-[:COMES_FROM]->(C) RETURN A, B, C;"
3, 2, 244, 4, 59, 21, "MATCH (A)-[:NEXT]->(B), (B)-[:NEXT]->(C) RETURN A, B, C;"
3, 2, 244, 4, 49, 13, "MATCH (A)-[:PREVIOUS]->(B), (B)-[:PREVIOUS]->(C) RETURN A, B, C;"
3, 2, 32, 2, 5, 9, "MATCH (A)-[:PLAYED]->(B), (B)-[:OWNS]->(C) RETURN A, B, C;"
3, 2, 46, 1, 11, 9, "MATCH (A)-[:COMPANION_OF]->(B), (B)-[:IS_A]->(C) RETURN A, B, C;"
