node_count, relationship_count, result_count, gpu_conversion_time, gpu_runtime, cypher_runtime, query
5, 10, 144, 1, 145, 2963, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:IS_A]->(C), (C)-[:ENEMY_OF]->(D), (D)-[:ENEMY_OF]->(E), (B)-[:ENEMY_OF]->(A), (B)-[:ENEMY_OF]->(D), (B)-[:ENEMY_OF]->(E), (D)-[:ENEMY_OF]->(B), (D)-[:ENEMY_OF]->(C), (E)-[:ENEMY_OF]->(D) RETURN A, B, C, D, E;"
5, 10, 144, 2, 36, 2908, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:IS_A]->(C), (C)-[:ENEMY_OF]->(D), (D)-[:ENEMY_OF]->(E), (B)-[:ENEMY_OF]->(A), (B)-[:ENEMY_OF]->(D), (B)-[:ENEMY_OF]->(E), (D)-[:ENEMY_OF]->(B), (D)-[:ENEMY_OF]->(C), (E)-[:ENEMY_OF]->(B) RETURN A, B, C, D, E;"
5, 10, 145, 1, 22, 903, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:LOVES]->(C), (C)-[:IS_A]->(D), (D)-[:COMES_FROM]->(E), (B)-[:ENEMY_OF]->(C), (B)-[:ENEMY_OF]->(A), (C)-[:LOVES]->(B), (C)-[:COMPANION_OF]->(B), (C)-[:ENEMY_OF]->(B), (C)-[:ALLY_OF]->(B) RETURN A, B, C, D, E;"
5, 10, 1008, 1, 43, 1533, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:LOVES]->(C), (C)-[:IS_A]->(D), (D)-[:ENEMY_OF]->(E), (B)-[:ENEMY_OF]->(C), (B)-[:ENEMY_OF]->(A), (B)-[:ENEMY_OF]->(E), (C)-[:LOVES]->(B), (C)-[:COMPANION_OF]->(B), (C)-[:ENEMY_OF]->(B) RETURN A, B, C, D, E;"
5, 10, 1008, 1, 27, 1328, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:LOVES]->(C), (C)-[:IS_A]->(D), (D)-[:ENEMY_OF]->(E), (B)-[:ENEMY_OF]->(C), (B)-[:ENEMY_OF]->(A), (B)-[:ENEMY_OF]->(E), (C)-[:LOVES]->(B), (C)-[:COMPANION_OF]->(B), (C)-[:ALLY_OF]->(B) RETURN A, B, C, D, E;"
5, 10, 1008, 2, 32, 1582, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:LOVES]->(C), (C)-[:IS_A]->(D), (D)-[:ENEMY_OF]->(E), (B)-[:ENEMY_OF]->(C), (B)-[:ENEMY_OF]->(A), (B)-[:ENEMY_OF]->(E), (C)-[:LOVES]->(B), (C)-[:COMPANION_OF]->(B), (E)-[:ENEMY_OF]->(D) RETURN A, B, C, D, E;"
5, 10, 1008, 1, 58, 1813, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:LOVES]->(C), (C)-[:IS_A]->(D), (D)-[:ENEMY_OF]->(E), (B)-[:ENEMY_OF]->(C), (B)-[:ENEMY_OF]->(A), (B)-[:ENEMY_OF]->(E), (C)-[:LOVES]->(B), (C)-[:COMPANION_OF]->(B), (E)-[:ENEMY_OF]->(B) RETURN A, B, C, D, E;"
5, 10, 144, 1, 33, 1525, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:LOVES]->(C), (C)-[:IS_A]->(D), (D)-[:ENEMY_OF]->(E), (B)-[:ENEMY_OF]->(C), (B)-[:ENEMY_OF]->(A), (B)-[:ENEMY_OF]->(E), (B)-[:ALLY_OF]->(E), (C)-[:LOVES]->(B), (C)-[:COMPANION_OF]->(B) RETURN A, B, C, D, E;"
5, 10, 144, 1, 24, 1809, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:LOVES]->(C), (C)-[:IS_A]->(D), (D)-[:ENEMY_OF]->(E), (B)-[:ENEMY_OF]->(C), (B)-[:ENEMY_OF]->(A), (B)-[:ENEMY_OF]->(E), (B)-[:ALLY_OF]->(E), (C)-[:LOVES]->(B), (C)-[:ENEMY_OF]->(B) RETURN A, B, C, D, E;"
5, 10, 144, 1, 24, 1596, "MATCH (A)-[:ENEMY_OF]->(B), (B)-[:LOVES]->(C), (C)-[:IS_A]->(D), (D)-[:ENEMY_OF]->(E), (B)-[:ENEMY_OF]->(C), (B)-[:ENEMY_OF]->(A), (B)-[:ENEMY_OF]->(E), (B)-[:ALLY_OF]->(E), (C)-[:LOVES]->(B), (C)-[:ALLY_OF]->(B) RETURN A, B, C, D, E;"
