node_count, relationship_count, result_count, gpu_conversion_time, gpu_runtime, cypher_runtime, query
3, 6, 408, 12, 62, 352, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:T), (A:T)-[:INTERACTS_WITH]->(C:T), (A:T)-[:INTERACTS_WITH]->(A:T), (B:T)-[:INTERACTS_WITH]->(B:T), (C:T)-[:INTERACTS_WITH]->(C:T) RETURN A, B, C;"
3, 6, 4, 10, 37, 290, "MATCH (A:D)-[:INTERACTS_WITH]->(B:F), (B:F)-[:INTERACTS_WITH]->(C:F), (A:D)-[:INTERACTS_WITH]->(C:F), (A:D)-[:INTERACTS_WITH]->(A:D), (B:F)-[:INTERACTS_WITH]->(B:F), (C:F)-[:INTERACTS_WITH]->(C:F) RETURN A, B, C;"
3, 6, 254, 10, 20, 310, "MATCH (A:F)-[:INTERACTS_WITH]->(B:F), (B:F)-[:INTERACTS_WITH]->(C:F), (A:F)-[:INTERACTS_WITH]->(C:F), (A:F)-[:INTERACTS_WITH]->(A:F), (B:F)-[:INTERACTS_WITH]->(B:F), (C:F)-[:INTERACTS_WITH]->(C:F) RETURN A, B, C;"
3, 6, 4, 9, 45, 270, "MATCH (A:F)-[:INTERACTS_WITH]->(B:F), (B:F)-[:INTERACTS_WITH]->(C:D), (A:F)-[:INTERACTS_WITH]->(C:D), (A:F)-[:INTERACTS_WITH]->(A:F), (B:F)-[:INTERACTS_WITH]->(B:F), (C:D)-[:INTERACTS_WITH]->(C:D) RETURN A, B, C;"
3, 6, 3, 7, 41, 215, "MATCH (A:F)-[:INTERACTS_WITH]->(B:D), (B:D)-[:INTERACTS_WITH]->(C:F), (A:F)-[:INTERACTS_WITH]->(C:F), (A:F)-[:INTERACTS_WITH]->(A:F), (B:D)-[:INTERACTS_WITH]->(B:D), (C:F)-[:INTERACTS_WITH]->(C:F) RETURN A, B, C;"
3, 6, 1, 14, 86, 214, "MATCH (A:F)-[:INTERACTS_WITH]->(B:F), (B:F)-[:INTERACTS_WITH]->(C:M), (A:F)-[:INTERACTS_WITH]->(C:M), (A:F)-[:INTERACTS_WITH]->(A:F), (B:F)-[:INTERACTS_WITH]->(B:F), (C:M)-[:INTERACTS_WITH]->(C:M) RETURN A, B, C;"
3, 6, 23, 10, 38, 174, "MATCH (A:B)-[:INTERACTS_WITH]->(B:B), (B:B)-[:INTERACTS_WITH]->(C:B), (A:B)-[:INTERACTS_WITH]->(C:B), (A:B)-[:INTERACTS_WITH]->(A:B), (B:B)-[:INTERACTS_WITH]->(B:B), (C:B)-[:INTERACTS_WITH]->(C:B) RETURN A, B, C;"
3, 6, 2, 11, 111, 193, "MATCH (A:C)-[:INTERACTS_WITH]->(B:C), (B:C)-[:INTERACTS_WITH]->(C:C), (A:C)-[:INTERACTS_WITH]->(C:C), (A:C)-[:INTERACTS_WITH]->(A:C), (B:C)-[:INTERACTS_WITH]->(B:C), (C:C)-[:INTERACTS_WITH]->(C:C) RETURN A, B, C;"
3, 6, 3, 10, 16, 173, "MATCH (A:T)-[:INTERACTS_WITH]->(B:P), (B:P)-[:INTERACTS_WITH]->(C:C), (A:T)-[:INTERACTS_WITH]->(C:C), (A:T)-[:INTERACTS_WITH]->(A:T), (B:P)-[:INTERACTS_WITH]->(B:P), (C:C)-[:INTERACTS_WITH]->(C:C) RETURN A, B, C;"
3, 6, 8, 9, 122, 188, "MATCH (A:D)-[:INTERACTS_WITH]->(B:D), (B:D)-[:INTERACTS_WITH]->(C:D), (A:D)-[:INTERACTS_WITH]->(C:D), (A:D)-[:INTERACTS_WITH]->(A:D), (B:D)-[:INTERACTS_WITH]->(B:D), (C:D)-[:INTERACTS_WITH]->(C:D) RETURN A, B, C;"
