node_count, relationship_count, result_count, gpu_conversion_time, gpu_runtime, cypher_runtime, query
5, 4, 2555, 11, 28, 134, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:T), (C:T)-[:INTERACTS_WITH]->(D:T), (D:T)-[:INTERACTS_WITH]->(E:U) RETURN A, B, C, D, E;"
5, 4, 784, 8, 43, 33, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:T), (C:T)-[:INTERACTS_WITH]->(D:T), (D:T)-[:INTERACTS_WITH]->(E:B) RETURN A, B, C, D, E;"
5, 4, 544, 6, 18, 27, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:T), (C:T)-[:INTERACTS_WITH]->(D:T), (D:T)-[:INTERACTS_WITH]->(E:F) RETURN A, B, C, D, E;"
5, 4, 1, 6, 14, 12, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:P), (C:P)-[:INTERACTS_WITH]->(D:A), (D:A)-[:INTERACTS_WITH]->(E:B) RETURN A, B, C, D, E;"
5, 4, 348, 4, 9, 20, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:P), (C:P)-[:INTERACTS_WITH]->(D:T), (D:T)-[:INTERACTS_WITH]->(E:U) RETURN A, B, C, D, E;"
5, 4, 17, 7, 89, 23, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:M), (C:M)-[:INTERACTS_WITH]->(D:U), (D:U)-[:INTERACTS_WITH]->(E:M) RETURN A, B, C, D, E;"
5, 4, 211, 5, 16, 20, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:U), (C:U)-[:INTERACTS_WITH]->(D:T), (D:T)-[:INTERACTS_WITH]->(E:C) RETURN A, B, C, D, E;"
5, 4, 13, 5, 11, 17, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:U), (C:U)-[:INTERACTS_WITH]->(D:M), (D:M)-[:INTERACTS_WITH]->(E:C) RETURN A, B, C, D, E;"
5, 4, 94, 18, 15, 17, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:U), (C:U)-[:INTERACTS_WITH]->(D:M), (D:M)-[:INTERACTS_WITH]->(E:U) RETURN A, B, C, D, E;"
5, 4, 557, 3, 13, 28, "MATCH (A:T)-[:INTERACTS_WITH]->(B:T), (B:T)-[:INTERACTS_WITH]->(C:T), (C:T)-[:INTERACTS_WITH]->(D:T), (D:T)-[:INTERACTS_WITH]->(E:D) RETURN A, B, C, D, E;"
